id,title,original_title,budget,revenue,runtime,genres,release_date,year,release_month,vote_average,vote_count,popularity,budget_ksh,revenue_ksh,primary_genre,month,release_season
2044,The Lake House,The Lake House,40000000,114830111,99,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",2006-06-16,2006,Jun,6.5,670,29.88736,5200000000,14927914430,NA,6,MidYear/Holidays
9913,The Skeleton Key,The Skeleton Key,43000000,91974818,104,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2005-07-29,2005,Jul,6.4,573,29.105407,5590000000,11956726340,NA,7,MidYear/Holidays
10761,Made of Honor,Made of Honor,40000000,84601681,101,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2008-05-02,2008,May,6,394,19.574774,5200000000,10998218530,NA,5,Other
209451,Jersey Boys,Jersey Boys,40000000,67347013,134,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}]",2014-06-05,2014,Jun,6.8,255,14.199933,5200000000,8755111690,NA,6,MidYear/Holidays
11975,The Rainmaker,The Rainmaker,40000000,45916769,135,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1997-11-18,1997,Nov,6.7,235,12.229516,5200000000,5969179970,NA,11,Other
4970,Gothika,Gothika,40000000,141591324,98,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2003-11-21,2003,Nov,5.8,629,27.303608,5200000000,18406872120,NA,11,Other
11831,Amistad,Amistad,36000000,74000000,155,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 9648, ""name"": ""Mystery""}]",1997-12-03,1997,Dec,6.8,316,3.698276,4680000000,9620000000,NA,12,Christmas
440,Aliens vs Predator: Requiem,Aliens vs Predator: Requiem,40000000,41797066,94,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",2007-12-25,2007,Dec,4.9,740,39.381913,5200000000,5433618580,NA,12,Christmas
11172,Music and Lyrics,Music and Lyrics,40000000,145896422,96,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",2007-02-09,2007,Feb,6.2,554,17.659032,5200000000,18966534860,NA,2,Other
39513,Paul,Paul,40000000,97552050,104,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2011-02-14,2011,Feb,6.5,1789,43.151268,5200000000,12681766500,NA,2,Other
82687,The Guilt Trip,The Guilt Trip,40000000,41863726,95,"[{""id"": 35, ""name"": ""Comedy""}]",2012-12-19,2012,Dec,5.4,284,15.283444,5200000000,5442284380,NA,12,Christmas
41446,Scream 4,Scream 4,40000000,97138686,111,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",2011-04-11,2011,Apr,6.1,902,35.21926,5200000000,12628029180,NA,4,Easter/Spring
8224,8MM,8MM,40000000,96618699,123,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",1999-02-26,1999,Feb,6.1,474,25.580272,5200000000,12560430870,NA,2,Other
10537,The Doors,The Doors,38000000,34416893,140,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",1991-03-01,1991,Mar,6.7,275,10.794175,4940000000,4474196090,NA,3,Easter/Spring
225886,Sex Tape,Sex Tape,40000000,126069509,97,"[{""id"": 35, ""name"": ""Comedy""}]",2014-07-17,2014,Jul,5.3,1695,72.641296,5200000000,16389036170,NA,7,MidYear/Holidays
10385,Hanging Up,Hanging Up,40000000,36037909,94,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2000-02-16,2000,Feb,5,40,3.415534,5200000000,4684928170,NA,2,Other
55779,Final Destination 5,Final Destination 5,47000000,157887643,92,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",2011-08-12,2011,Aug,5.9,866,38.555482,6110000000,20525393590,NA,8,MidYear/Holidays
10647,Pay It Forward,Pay It Forward,40000000,55707411,122,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2000-10-12,2000,Oct,7,432,24.313684,5200000000,7241963430,NA,10,Other
11431,Fever Pitch,Fever Pitch,30000000,50451307,103,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2005-04-06,2005,Apr,5.9,182,9.965073,3900000000,6558669910,NA,4,Easter/Spring
8850,The Shadow,The Shadow,25000000,48063435,108,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",1994-07-01,1994,Jul,5.4,138,8.178203,3250000000,6248246550,NA,7,MidYear/Holidays
64685,Extremely Loud & Incredibly Close,Extremely Loud & Incredibly Close,40000000,55247881,129,"[{""id"": 18, ""name"": ""Drama""}]",2011-12-24,2011,Dec,6.9,708,31.066874,5200000000,7182224530,NA,12,Christmas
38357,Morning Glory,Morning Glory,40000000,58785180,102,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2010-01-12,2010,Jan,6.1,412,22.491388,5200000000,7642073400,NA,1,Other
10060,Get Rich or Die Tryin',Get Rich or Die Tryin',40000000,46442528,117,"[{""id"": 18, ""name"": ""Drama""}]",2005-11-09,2005,Nov,6.3,186,12.885985,5200000000,6037528640,NA,11,Other
11398,The Art of War,The Art of War,40000000,30199105,117,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",2000-08-23,2000,Aug,5.6,135,7.832337,5200000000,3925883650,NA,8,MidYear/Holidays
1833,Rent,Rent,40000000,31670620,135,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2005-11-23,2005,Nov,6.7,155,10.433667,5200000000,4117180600,NA,11,Other
8970,The Out-of-Towners,The Out-of-Towners,75000000,29000000,90,"[{""id"": 35, ""name"": ""Comedy""}]",1999-04-02,1999,Apr,5,45,4.842626,9750000000,3770000000,NA,4,Easter/Spring
9306,The Island of Dr. Moreau,The Island of Dr. Moreau,40000000,49627779,96,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",1996-08-23,1996,Aug,4.6,147,13.210898,5200000000,6451611270,NA,8,MidYear/Holidays
11370,The Musketeer,The Musketeer,40000000,27053815,104,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",2001-09-07,2001,Sep,5.2,56,3.296933,5200000000,3516995950,NA,9,Other
1921,Sweet November,Sweet November,40000000,65754228,119,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2001-02-16,2001,Feb,6.4,278,19.372805,5200000000,8548049640,NA,2,Other
1683,The Reaping,The Reaping,40000000,62771059,99,"[{""id"": 27, ""name"": ""Horror""}]",2007-04-05,2007,Apr,5.4,205,13.445697,5200000000,8160237670,NA,4,Easter/Spring
203,Mean Streets,Mean Streets,500000,3000000,110,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",1973-10-02,1973,Oct,7.2,345,17.002096,65000000,390000000,NA,10,Other
11858,Renaissance Man,Renaissance Man,40000000,24332324,128,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10752, ""name"": ""War""}]",1994-06-03,1994,Jun,5.9,81,4.516953,5200000000,3163202120,NA,6,MidYear/Holidays
62835,Colombiana,Colombiana,40000000,60965854,108,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2011-07-27,2011,Jul,6.5,824,33.785969,5200000000,7925561020,NA,7,MidYear/Holidays
18937,Quest for Camelot,Quest for Camelot,40000000,38172500,86,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",1998-05-15,1998,May,6.9,190,16.059443,5200000000,4962425000,NA,5,Other
13536,City By The Sea,City By The Sea,40000000,22433915,108,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",2002-09-06,2002,Sep,5.7,92,3.476966,5200000000,2916408950,NA,9,Other
10718,Torque,Torque,40000000,46546197,84,"[{""id"": 28, ""name"": ""Action""}]",2004-01-16,2004,Jan,4.7,119,7.360793,5200000000,6051005610,NA,1,Other
10802,Showgirls,Showgirls,45000000,20350754,128,"[{""id"": 18, ""name"": ""Drama""}]",1995-09-22,1995,Sep,4.9,256,14.513305,5850000000,2645598020,NA,9,Other
1887,Marie Antoinette,Marie Antoinette,40000000,60474340,123,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2006-05-24,2006,May,6.5,642,22.364549,5200000000,7861664200,NA,5,Other
10461,Get Carter,Get Carter,63600000,19412993,102,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2000-10-06,2000,Oct,4.8,145,4.494788,8268000000,2523689090,NA,10,Other
80278,The Impossible,Lo imposible,42000000,180274123,113,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",2012-09-09,2012,Sep,7,2025,47.559928,5460000000,23435635990,NA,9,Other
12704,Ishtar,Ishtar,55000000,14375181,107,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",1987-05-15,1987,May,4.2,28,2.410546,7150000000,1868773530,NA,5,Other
10315,Fantastic Mr. Fox,Fantastic Mr. Fox,40000000,46471023,87,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2009-10-23,2009,Oct,7.5,1176,41.258956,5200000000,6041232990,NA,10,Other
16643,Life or Something Like It,Life or Something Like It,40000000,16872671,103,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2002-04-26,2002,Apr,5.7,124,8.980846,5200000000,2193447230,NA,4,Easter/Spring
2687,Memoirs of an Invisible Man,Memoirs of an Invisible Man,40000000,14358033,99,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1992-02-28,1992,Feb,5.7,125,7.222985,5200000000,1866544290,NA,2,Other
194,Amélie,Le fabuleux destin d'Amélie Poulain,10000000,173921954,122,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2001-04-25,2001,Apr,7.8,3310,73.720244,1300000000,22609854020,NA,4,Easter/Spring
8849,Alfie,Alfie,60000000,13395939,103,"[{""id"": 35, ""name"": ""Comedy""}]",2004-10-22,2004,Oct,5.6,248,15.219263,7800000000,1741472070,NA,10,Other
78698,Big Miracle,Big Miracle,40000000,24719215,107,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2012-02-02,2012,Feb,6.6,152,8.303696,5200000000,3213497950,NA,2,Other
30943,The Deep End of the Ocean,The Deep End of the Ocean,38000000,28121100,106,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",1999-03-12,1999,Mar,5.9,54,4.746085,4940000000,3655743000,NA,3,Easter/Spring
9544,FearDotCom,FearDotCom,40000000,18902015,101,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2002-08-09,2002,Aug,3.2,105,6.756886,5200000000,2457261950,NA,8,MidYear/Holidays
24418,Cirque du Freak: The Vampire's Assistant,Cirque du Freak: The Vampire's Assistant,40000000,28169671,109,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2009-10-23,2009,Oct,5.5,348,16.424807,5200000000,3662057230,NA,10,Other
7288,Duplex,Duplex,40000000,19322135,89,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",2003-09-26,2003,Sep,5.9,482,15.590001000000001,5200000000,2511877550,NA,9,Other
10366,Universal Soldier: The Return,Universal Soldier: The Return,45000000,10667893,82,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1999-08-05,1999,Aug,4.2,135,14.566664,5850000000,1386826090,NA,8,MidYear/Holidays
19898,Pandorum,Pandorum,33000000,20645327,108,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2009-09-08,2009,Sep,6.5,774,28.353517,4290000000,2683892510,NA,9,Other
15074,Extreme Ops,Extreme Ops,40000000,10959475,93,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2002-11-27,2002,Nov,5,28,2.911819,5200000000,1424731750,NA,11,Other
1272,Sunshine,Sunshine,50000000,32017803,107,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2007-04-05,2007,Apr,7,1182,51.502884,6500000000,4162314390,NA,4,Easter/Spring
72358,A Thousand Words,A Thousand Words,40000000,22044277,91,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2012-03-07,2012,Mar,6,373,13.119133,5200000000,2865756010,NA,3,Easter/Spring
266396,The Gunman,The Gunman,40000000,13644292,115,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2015-02-16,2015,Feb,5.5,392,26.935458,5200000000,1773757960,NA,2,Other
9978,Stormbreaker,Stormbreaker,40000000,23937870,93,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",2006-07-21,2006,Jul,5.1,213,16.282962,5200000000,3111923100,NA,7,MidYear/Holidays
8271,Disturbia,Disturbia,20000000,117760134,105,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",2007-04-12,2007,Apr,6.6,1006,31.690456,2600000000,15308817420,NA,4,Easter/Spring
10428,Hackers,Hackers,20000000,7563728,107,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",1995-09-14,1995,Sep,6.2,398,17.842246,2600000000,983284640,NA,9,Other
110415,Snowpiercer,Snowpiercer,39200000,86758912,126,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",2013-08-01,2013,Aug,6.7,2854,64.238688,5096000000,11278658560,NA,8,MidYear/Holidays
9495,The Crow,The Crow,15000000,94000000,102,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1994-05-11,1994,May,7.3,953,44.690107,1950000000,12220000000,NA,5,Other
256040,Baahubali: The Beginning,Baahubali: The Beginning,40000000,100000000,159,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]",2015-07-10,2015,Jul,7.5,135,16.254032,5200000000,13000000000,NA,7,MidYear/Holidays
24420,The Time Traveler's Wife,The Time Traveler's Wife,39000000,101229792,107,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}]",2009-08-14,2009,Aug,6.7,798,37.492928,5070000000,13159872960,NA,8,MidYear/Holidays
62214,Frankenweenie,Frankenweenie,39000000,35287788,87,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2012-10-04,2012,Oct,6.6,932,27.908783,5070000000,4587412440,NA,10,Other
16320,Serenity,Serenity,39000000,38869464,119,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",2005-08-25,2005,Aug,7.4,1264,45.388937,5070000000,5053030320,NA,8,MidYear/Holidays
8842,Against the Ropes,Against the Ropes,39000000,6614280,106,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2004-02-20,2004,Feb,4.5,32,2.817364,5070000000,859856400,NA,2,Other
9531,Superman III,Superman III,39000000,75850624,125,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1983-06-17,1983,Jun,5.3,490,22.164202,5070000000,9860581120,NA,6,MidYear/Holidays
64807,Grudge Match,Grudge Match,40000000,44907260,113,"[{""id"": 35, ""name"": ""Comedy""}]",2013-12-25,2013,Dec,6,433,21.362949,5200000000,5837943800,NA,12,Christmas
12289,Red Cliff,Chi bi,80341000,127814609,150,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",2008-07-10,2008,Jul,7.1,205,14.8375,10444330000,16615899170,NA,7,MidYear/Holidays
11529,Sweet Home Alabama,Sweet Home Alabama,30000000,180622424,108,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2002-09-26,2002,Sep,6,394,18.256028,3900000000,23480915120,NA,9,Other
20943,The Ugly Truth,The Ugly Truth,38000000,205298907,96,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2009-07-24,2009,Jul,6.4,972,22.332927,4940000000,26688857910,NA,7,MidYear/Holidays
9488,Spy Kids 2: The Island of Lost Dreams,Spy Kids 2: The Island of Lost Dreams,38000000,119723358,100,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",2002-08-07,2002,Aug,5.3,521,24.085144,4940000000,15564036540,NA,8,MidYear/Holidays
193,Star Trek: Generations,Star Trek: Generations,38000000,120000000,118,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",1994-11-17,1994,Nov,6.4,452,14.779041,4940000000,15600000000,NA,11,Other
44865,The Grandmaster,一代宗師,3860000,64076736,130,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2013-01-08,2013,Jan,6.3,273,19.947265,501800000,8329975680,NA,1,Other
55787,Water for Elephants,Water for Elephants,38000000,114156230,120,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-03-15,2011,Mar,6.7,850,16.801218,4940000000,14840309900,NA,3,Easter/Spring
10400,The Hurricane,The Hurricane,50000000,73956241,146,"[{""id"": 18, ""name"": ""Drama""}]",1999-09-17,1999,Sep,7.2,396,20.825781,6500000000,9614311330,NA,9,Other
1957,Enough,Enough,38000000,51801187,114,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2002-05-24,2002,May,6.2,264,11.500783,4940000000,6734154310,NA,5,Other
256961,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,38000000,107597242,94,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2015-04-16,2015,Apr,5,567,41.258487,4940000000,13987641460,NA,4,Easter/Spring
5852,Angel Eyes,Angel Eyes,53000000,29700000,102,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",2001-05-15,2001,May,5.6,88,6.454634,6890000000,3861000000,NA,5,Other
622,The Ninth Gate,The Ninth Gate,38000000,58401898,133,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1999-08-24,1999,Aug,6.3,756,30.359164,4940000000,7592246740,NA,8,MidYear/Holidays
11306,Extreme Measures,Extreme Measures,38000000,17380126,118,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1996-09-27,1996,Sep,5.7,80,3.426555,4940000000,2259416380,NA,9,Other
12508,Rock Star,Rock Star,57000000,16991902,105,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2001-09-04,2001,Sep,6,190,11.60815,7410000000,2208947260,NA,9,Other
25793,Precious,Precious,10000000,47536959,110,"[{""id"": 18, ""name"": ""Drama""}]",2009-11-06,2009,Nov,6.9,417,18.664624,1300000000,6179804670,NA,11,Other
10534,White Squall,White Squall,38000000,10300000,129,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",1996-02-02,1996,Feb,6.3,86,10.047579,4940000000,1339000000,NA,2,Other
1091,The Thing,The Thing,15000000,19629760,109,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",1982-06-25,1982,Jun,7.8,1588,52.731379,1950000000,2551868800,NA,6,MidYear/Holidays
87421,Riddick,Riddick,38000000,98337295,119,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2013-09-02,2013,Sep,6.2,2035,46.630062,4940000000,12783848350,NA,9,Other
10871,Switchback,Switchback,37000000,6482195,118,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1997-10-31,1997,Oct,5.8,52,4.131546,4810000000,842685350,NA,10,Other
13600,City of Ember,City of Ember,55000000,17869048,90,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2008-10-07,2008,Oct,6.2,605,23.465539,7150000000,2322976240,NA,10,Other
68722,The Master,The Master,32000000,28258060,137,"[{""id"": 18, ""name"": ""Drama""}]",2012-09-07,2012,Sep,7,701,25.682509,4160000000,3673547800,NA,9,Other
14324,Virgin Territory,Virgin Territory,38000000,5410749,93,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2007-12-17,2007,Dec,4.3,75,6.760922,4940000000,703397370,NA,12,Christmas
14325,The Express,The Express,40000000,9793496,130,"[{""id"": 18, ""name"": ""Drama""}]",2008-10-10,2008,Oct,7.1,71,3.87823,5200000000,1273154480,NA,10,Other
299687,The 5th Wave,The 5th Wave,38000000,109906372,112,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",2016-01-14,2016,Jan,5.6,1945,57.889964,4940000000,14287828360,NA,1,Other
312221,Creed,Creed,37000000,173567581,133,"[{""id"": 18, ""name"": ""Drama""}]",2015-11-25,2015,Nov,7.3,1915,57.773583,4810000000,22563785530,NA,11,Other
23168,The Town,The Town,37000000,154026136,125,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2010-09-15,2010,Sep,7,1468,24.218358,4810000000,20023397680,NA,9,Other
76494,What to Expect When You're Expecting,What to Expect When You're Expecting,40000000,79700000,110,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2012-05-17,2012,May,5.8,594,27.009723,5200000000,10361000000,NA,5,Other
4944,Burn After Reading,Burn After Reading,37000000,163720069,96,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2008-09-05,2008,Sep,6.5,1222,31.941347,4810000000,21283608970,NA,9,Other
10488,Nim's Island,Nim's Island,37000000,100076342,96,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2008-04-03,2008,Apr,5.6,330,14.353279,4810000000,13009924460,NA,4,Easter/Spring
96721,Rush,Rush,38000000,90247624,123,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",2013-09-02,2013,Sep,7.7,2277,33.003828,4940000000,11732191120,NA,9,Other
334,Magnolia,Magnolia,37000000,48451803,188,"[{""id"": 18, ""name"": ""Drama""}]",1999-12-08,1999,Dec,7.5,825,30.993736,4810000000,6298734390,NA,12,Christmas
23742,Cop Out,Cop Out,30000000,55583804,107,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2010-02-26,2010,Feb,5.3,511,25.825771,3900000000,7225894520,NA,2,Other
259694,How to Be Single,How to Be Single,38000000,112343513,110,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2016-01-21,2016,Jan,5.9,1201,46.078371,4940000000,14604656690,NA,1,Other
62837,Dolphin Tale,Dolphin Tale,37000000,95404397,113,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2011-09-23,2011,Sep,6.7,163,6.63839,4810000000,12402571610,NA,9,Other
8966,Twilight,Twilight,37000000,392616625,122,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2008-11-20,2008,Nov,5.8,3561,127.084938,4810000000,51040161250,NA,11,Other
